frames,parents,incoming,override,round,candidate,ns_block
128,8,1,true,2,0,1338.9945
128,8,1,true,2,1,55.337633333333336
128,8,1,true,3,1,56.70836666666667
128,8,1,true,3,0,1383.2690333333333
128,8,1,true,4,0,1333.3139
128,8,1,true,4,1,57.25816666666667
128,8,1,true,5,1,58.55746666666667
128,8,1,true,5,0,1534.3823666666667
128,8,1,true,6,0,1360.5482
128,8,1,true,6,1,53.05116666666667
128,8,1,true,7,1,54.305033333333334
128,8,1,true,7,0,1387.9888333333333
128,8,4,false,0,0,4674.469166666667
128,8,4,false,0,1,189.48296666666667
128,8,4,false,1,1,194.0572
128,8,4,false,1,0,5405.701
128,8,4,false,2,0,4664.3382
128,8,4,false,2,1,188.5579
128,8,4,false,3,1,191.49466666666666
128,8,4,false,3,0,4674.554266666667
128,8,4,false,4,0,4765.0867333333335
128,8,4,false,4,1,189.89456666666666
128,8,4,false,5,1,187.85216666666668
128,8,4,false,5,0,4682.240233333333
128,8,4,false,6,0,4736.183033333334
128,8,4,false,6,1,187.56976666666668
128,8,4,false,7,1,201.07846666666666
128,8,4,false,7,0,4676.126966666667
128,8,4,true,0,0,5002.2607333333335
128,8,4,true,0,1,189.72866666666667
128,8,4,true,1,1,188.86803333333333
128,8,4,true,1,0,4998.359166666667
128,8,4,true,2,0,5246.9194
128,8,4,true,2,1,192.23376666666667
128,8,4,true,3,1,196.2165
128,8,4,true,3,0,4957.9942
128,8,4,true,4,0,4946.376966666667
128,8,4,true,4,1,187.87686666666667
128,8,4,true,5,1,230.04693333333333
128,8,4,true,5,0,4951.350466666667
128,8,4,true,6,0,4972.071466666666
128,8,4,true,6,1,189.94366666666667
128,8,4,true,7,1,195.76546666666667
128,8,4,true,7,0,4938.1919333333335
128,16,1,false,0,0,2771.147
128,16,1,false,0,1,86.17686666666667
128,16,1,false,1,1,87.7893
128,16,1,false,1,0,2800.6232333333332
128,16,1,false,2,0,2855.4617333333335
128,16,1,false,2,1,86.78846666666666
128,16,1,false,3,1,87.37603333333334
128,16,1,false,3,0,2792.0082
128,16,1,false,4,0,2788.8858333333333
128,16,1,false,4,1,90.5024
128,16,1,false,5,1,86.44496666666667
128,16,1,false,5,0,3298.2903333333334
128,16,1,false,6,0,2856.641166666667
128,16,1,false,6,1,93.03726666666667
128,16,1,false,7,1,87.32326666666667
128,16,1,false,7,0,2806.7501333333335
128,16,1,true,0,0,2857.9268
128,16,1,true,0,1,109.5345
