frames,parents,incoming,override,round,candidate,ns_block
128,16,1,true,3,0,3140.5434
128,16,1,true,4,0,3029.6906
128,16,1,true,4,1,290.2452
128,16,1,true,5,1,289.1572
128,16,1,true,5,0,2907.304666666667
128,16,1,true,6,0,2933.0508666666665
128,16,1,true,6,1,294.13343333333336
128,16,1,true,7,1,294.40046666666666
128,16,1,true,7,0,2935.6411333333335
128,16,4,false,0,0,11292.8129
128,16,4,false,0,1,1154.7854
128,16,4,false,1,1,1153.3585666666668
128,16,4,false,1,0,11536.715
128,16,4,false,2,0,11387.560466666666
128,16,4,false,2,1,1109.7710666666667
128,16,4,false,3,1,1283.3363
128,16,4,false,3,0,11430.4154
128,16,4,false,4,0,11336.775266666667
128,16,4,false,4,1,1111.3214
128,16,4,false,5,1,1116.9272
128,16,4,false,5,0,11378.822433333333
128,16,4,false,6,0,11304.5202
128,16,4,false,6,1,1172.1926666666666
128,16,4,false,7,1,1224.1358333333333
128,16,4,false,7,0,11338.819333333333
128,16,4,true,0,0,12212.442233333333
128,16,4,true,0,1,1140.8169333333333
128,16,4,true,1,1,1131.8016666666667
128,16,4,true,1,0,11805.323033333334
128,16,4,true,2,0,11557.014666666666
128,16,4,true,2,1,1123.0347666666667
128,16,4,true,3,1,1157.6944666666666
128,16,4,true,3,0,12383.7319
128,16,4,true,4,0,11677.138466666667
128,16,4,true,4,1,1127.4173666666666
128,16,4,true,5,1,1111.9914
128,16,4,true,5,0,11732.4861
128,16,4,true,6,0,11929.65
128,16,4,true,6,1,1201.0663333333334
128,16,4,true,7,1,1181.5902333333333
128,16,4,true,7,0,11814.1318
